Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
car_1730,-0.09113751660173341,0.08299302033015193,-0.2549132957269326,0.07707974314137768,0.2721456692151674,
car_1740,-0.10106849297433751,0.06295533015819837,-0.22233797289385068,0.021069720481121323,0.10840578367395597,
car_1750,-0.11099946934694138,0.04646662821296066,-0.20066088917578534,-0.021300173288394047,0.016903513459017003,*
car_1760,-0.12093044571954548,0.03840785401428021,-0.1957670574696547,-0.04914797550112089,0.0016406223233845015,**
car_1770,-0.13086142209214957,0.04371979795047097,-0.21021485395069778,-0.042276474941445145,0.0027608278283973303,**
car_1780,-0.14079239846475367,0.058889048099156335,-0.25403215229587794,-0.01668904064878295,0.01681134868186372,*
car_1790,-0.15072337483735754,0.07838788815605693,-0.2994101495708008,0.012895369466074391,0.054506544881377066,.
car_1800,-0.16065435120996163,0.09970779208996271,-0.3516360738960901,0.044835871289889626,0.10712486976303914,
chiam_1730,-0.11827824247171304,0.06422337092748327,-0.24024766485572654,-0.0010536474007033965,0.06552346475824024,.
chiam_1740,-0.16104307567704002,0.048583822695947514,-0.252937705916829,-0.06982511637907841,9.172613537651936e-4,***
chiam_1750,-0.20380790888236788,0.037063088816967675,-0.27104990834826015,-0.13006154728723848,3.8206899095890803e-8,***
chiam_1760,-0.24657274208769486,0.03412470583021358,-0.3130590082687528,-0.17509842826405234,4.987578307891585e-13,***
chiam_1770,-0.28933757529302273,0.041627596781267595,-0.3679995935705203,-0.2056887566856461,3.636862365670636e-12,***
chiam_1780,-0.3321024084983506,0.05548654206210724,-0.43882922306857297,-0.2261133814949568,2.160198837841246e-9,***
chiam_1790,-0.3748672417036776,0.07212623764398918,-0.5196004734185445,-0.23808105788124503,2.0212029406191927e-7,***
chiam_1800,-0.41763207490900545,0.09001761068693956,-0.5999153503259647,-0.2380813739287829,3.4934006139519633e-6,***
cigl_1730,-0.1743356840853041,0.058768362575575245,-0.2891018355593566,-0.05965936253365191,0.003012214201668222,**
cigl_1740,-0.2009502393885727,0.04581329231009437,-0.290625474700074,-0.11104769337222897,1.1530207030409131e-5,***
cigl_1750,-0.22756479469184132,0.035605669790897,-0.29102830059395507,-0.15393713915244273,1.6453337513066532e-10,***
cigl_1760,-0.25417934999510994,0.030990939752111372,-0.30958599229901557,-0.18365438958124547,2.3695012619227477e-16,***
cigl_1770,-0.28079390529837855,0.03430570839775734,-0.34120521903004364,-0.20695109990858704,2.721928056237039e-16,***
cigl_1780,-0.30740846060164717,0.04378462706381403,-0.3894728403140659,-0.21689313193557222,2.20408551633832e-12,***
