Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
lasc_1780,2.275997706423947,0.08039846757033775,2.1067081964515357,2.4272613024292955,2.6802401453974016e-176,***
lasc_1790,2.2532528491488835,0.1032230980036725,2.039024561524012,2.46440574303216,1.2319235462295312e-105,***
lasc_1800,2.2305079918738207,0.128675416280284,1.969887786614653,2.4893617848554337,2.588631706963397e-67,***
lid_1730,2.113942059382815,0.11087288407919091,1.9243281076834955,2.347769198962874,4.806393264226938e-81,***
lid_1740,2.05301265522011,0.08453459028472879,1.908521239283018,2.2429966941594013,2.7515766561518866e-130,***
lid_1750,1.9920832510574051,0.06547093941679018,1.893632891865717,2.1462367731894507,2.4154513291083533e-203,***
lid_1760,1.931153846894702,0.06094126093680581,1.8415285973123474,2.0776375569805823,2.218371800507151e-220,***
lid_1770,1.870224442731999,0.07367684225019067,1.74601517402413,2.044955934562086,3.773254111924391e-142,***
lid_1780,1.809295038569294,0.09710696837144028,1.6439020329595664,2.033287075924163,1.768607014104132e-77,***
lid_1790,1.7483656344065892,0.12537262839856678,1.5361932639162026,2.0239914187024035,3.3577975531501524e-44,***
lid_1800,1.6874362302438861,0.15586492555985493,1.4229010336460188,2.0181162822632697,2.584623978996508e-27,***
mor_1730,2.4229088657549918,0.06320853880901574,2.3007864662772732,2.544305825327945,0,***
mor_1740,2.388911465459209,0.048136283898224747,2.296458910041708,2.478524001967955,0,***
mor_1750,2.3549140651634266,0.036640949949173794,2.283635924148799,2.4247128399176363,0,***
mor_1760,2.320916664867644,0.03273670012864688,2.259874560765342,2.383309403667421,0,***
mor_1770,2.2869192645718606,0.038787869159516396,2.2174394102766932,2.365666546428061,0,***
mor_1780,2.252921864276078,0.051390475664721186,2.1591876888932093,2.3601569953289294,0,***
mor_1790,2.2189244639802954,0.06694130354754503,2.096722971838804,2.355403773941932,6.19105791732118e-241,***
mor_1800,2.184927063684513,0.08381509523188858,2.0303310465802027,2.357356805374549,8.318932892635023e-150,***
nè_1730,2.5148958305563314,0.0788368704495932,2.399480858611651,2.701645253633491,2.670416603045388e-223,***
nè_1740,2.4860235967498507,0.06049873539152883,2.40495394905042,2.635628240465105,0,***
nè_1750,2.45715136294337,0.047234903017420185,2.3953317792188917,2.5831686457102014,0,***
nè_1760,2.4282791291368904,0.043913202793220994,2.375665040737027,2.544785833217645,0,***
nè_1770,2.3994068953304097,0.05245757269884496,2.33194464673725,2.5339498316092435,0,***
nè_1780,2.370534661523929,0.06856689233699634,2.265792544915358,2.530690914969221,6.526145761298909e-262,***
nè_1790,2.3416624277174494,0.08818863165654901,2.1960018496649365,2.5410069454072017,2.3786801025054876e-155,***
nè_1800,2.3127901939109687,0.10944973741201167,2.1231015981576613,2.552034283635269,4.1209190198965025e-99,***
ond_1730,2.8644736925104226,0.10158569467152692,2.6910708175662266,3.0887974711803947,6.255955757013195e-175,***
ond_1740,2.730856775269295,0.0762967578191562,2.609132765239578,2.8986181718295363,1.441390595674049e-280,***
ond_1750,2.5972398580281677,0.05837413831997531,2.5046886559490873,2.738035860023779,0,***
ond_1760,2.463622940787044,0.05548592321076249,2.383013554769501,2.5951437098348316,0,***
ond_1770,2.3300060235459163,0.06953156264293237,2.2276010631017003,2.4924960139212695,3.440919052751756e-246,***
ond_1780,2.196389106304789,0.09314178230875655,2.048214104332871,2.409743527333424,6.019067301729471e-123,***
ond_1790,2.0627721890636614,0.12083438210543362,1.8566649748675113,2.3323297832432903,2.4369259387800564e-65,***
ond_1800,1.929155271822534,0.15037056581997174,1.6640390861373398,2.2603213880483515,1.1231536263516022e-37,***
pac_1730,2.538109167669127,0.11793398969903615,2.3127756904190715,2.77444770948374,9.807107618123755e-103,***
pac_1740,2.558348516971113,0.09141663388689932,2.3826476403074284,2.7271259289938863,2.4332631733715402e-172,***
pac_1750,2.5785878662730988,0.0709054934037501,2.4354342307956687,2.7042642685599816,1.4391799210473972e-289,***
pac_1760,2.598827215575085,0.0626114211401237,2.460168051599085,2.7072014888228644,0,***
pac_1770,2.619066564877071,0.07095635375554069,2.4652553408366447,2.7407105091338977,3.083724223457715e-298,***
pac_1780,2.639305914179057,0.09149552578195154,2.4550884031167146,2.80559921581782,5.640954526121775e-183,***
pac_1790,2.6595452634810433,0.11802572328390495,2.4202507509752635,2.8768654773853837,1.9445865055345585e-112,***
pac_1800,2.679784612783029,0.14734559543468162,2.3826685679409367,2.947784284659882,6.534147848855052e-74,***
parl_1730,2.434045392749306,0.08365985727672946,2.292121640976284,2.6157424834317493,4.208322640719258e-186,***
parl_1740,2.3873326104436448,0.06404641918627253,2.276265511147911,2.527746708918233,4.165611228259351e-304,***
parl_1750,2.3406198281379815,0.04843923907048877,2.2572156764167577,2.4412482120693744,0,***
parl_1760,2.2939070458323183,0.04161994633580675,2.212808924607974,2.3781502299947013,0,***
parl_1770,2.247194263526657,0.04753445029014361,2.1527709929605057,2.343722148611607,0,***
parl_1780,2.2004814812209936,0.06267592820134438,2.0781594649971735,2.322040964112019,4.934655206673786e-270,***
parl_1790,2.1537686989153304,0.08208814754602065,1.9898191264386742,2.3027724344410845,9.98822991890393e-152,***
parl_1800,2.107055916609667,0.10339293950409606,1.8980452664953253,2.292898114591193,2.5628114128114687e-92,***
perd_1730,2.6734298763178064,0.0994856476789795,2.480563282475223,2.8754714187157533,4.602674245022857e-159,***
perd_1740,2.6161014210624067,0.07667871490568755,2.466812969653432,2.7773989676657256,4.0309174303204e-255,***
perd_1750,2.558772965807007,0.06072514247100933,2.4451181923132324,2.6883567861943694,0,***
perd_1760,2.501444510551609,0.05762939284528375,2.403150471881673,2.6293863091602976,0,***
perd_1770,2.4441160552962096,0.06914070649308336,2.331569377971057,2.6001241877858434,1.0066662613313822e-273,***
perd_1780,2.38678760004081,0.08980765029809178,2.2343134803998064,2.5879030932744578,1.2635970534902438e-155,***
perd_1790,2.329459144785412,0.1147870950622106,2.1343224392426623,2.580822647500847,1.4605904632868616e-91,***
perd_1800,2.2721306895300124,0.14181828766640994,2.018936808661805,2.5842059249620397,9.05548829890136e-58,***
perfid_1730,3.304730951060641,0.1439066160346846,3.0394802867254174,3.613885282407225,1.0577206063847028e-116,***
perfid_1740,3.171014205554844,0.1090438756761793,2.976129983031038,3.4073274935630207,6.396301650687388e-186,***
perfid_1750,3.0372974600490465,0.08257609576862286,2.8909501536451128,3.2223983178115176,3.608313087013837e-296,***
perfid_1760,2.9035807145432493,0.07412049951446835,2.7729961034740986,3.0634336659837484,0,***
perfid_1770,2.7698639690374556,0.088970092672418,2.606634791060623,2.956151381057737,8.744086159234256e-213,***
perfid_1780,2.6361472235316583,0.11867728686645049,2.404863862966466,2.8759538053212936,2.5869630807184026e-109,***
perfid_1790,2.502430478025861,0.15491840281839905,2.195237787965653,2.8200637941908324,1.0779155216553766e-58,***
perfid_1800,2.368713732520064,0.19406678420483117,1.9839849799883948,2.753203308876761,2.8993774823027743e-34,***
piet_1730,2.3218259991692642,0.0647965619591575,2.2150314582379522,2.4669945184242863,3.439038928629889e-281,***
piet_1740,2.296212857573437,0.049594314943225165,2.216142885759994,2.409572577941267,0,***
piet_1750,2.2705997159776103,0.038922747066686116,2.2081435469982407,2.359046084061287,0,***
piet_1760,2.244986574381784,0.036942481445013844,2.1862014071661813,2.330526891811351,0,***
piet_1770,2.2193734327859573,0.044820711317221526,2.1434533887538834,2.3211439358498702,0,***
piet_1780,2.193760291190131,0.05871480155988585,2.092752817497522,2.3253428967744907,1.560359328800507e-305,***
piet_1790,2.1681471495943043,0.07536804503913042,2.03426628176224,2.3332572691649633,5.4788531056311117e-182,***
piet_1800,2.142534007998477,0.09331473107389077,1.974206404968659,2.3406248952867243,1.1627512848160512e-116,***
pover_1730,2.564890215708889,0.13604604065107517,2.301296078901324,2.83186449665435,2.7709372480123544e-79,***
pover_1740,2.483070865719398,0.10746396458678609,2.2751796624749905,2.695578722876657,4.0222599664683335e-118,***
pover_1750,2.401251515729907,0.08478704335559258,2.243285573988025,2.5687219802640073,1.9071316166101585e-176,***
pover_1760,2.319432165740416,0.0736854279057492,2.1856017879813208,2.4583891321107716,1.7660970516512388e-217,***
pover_1770,2.237612815750925,0.0791871351844521,2.087245116122791,2.390407933500376,1.1585253740703214e-175,***
pover_1780,2.155793465761432,0.09854959665155977,1.9645795653732034,2.3547336852611975,4.474134050825282e-106,***
pover_1790,2.073974115771941,0.12551415916161276,1.8358127969624702,2.333594393444033,2.472067875053111e-61,***
pover_1800,1.99215476578245,0.15619201589167514,1.6885768288109997,2.3091437755201465,2.941673083921831e-37,***
prov_1730,2.0428183232184463,0.09366894771692488,1.8525411539636032,2.217922144465406,1.9094182767881022e-105,***
prov_1740,2.1051963517740244,0.07195506449642487,1.9655948248645818,2.2411789751794378,3.6474789792954585e-188,***
prov_1750,2.1675743803296044,0.05569877532936525,2.055618331807169,2.270973174100776,0,***
prov_1760,2.2299524088851843,0.05048107136259399,2.1316198365589325,2.326982196537548,0,***
prov_1770,2.2923304374407625,0.059291536367826476,2.181334834917618,2.4189384254518047,0,***
prov_1780,2.3547084659963424,0.07748417083519084,2.215374168996832,2.5111660057283416,7.550938048911899e-203,***
prov_1790,2.4170864945519224,0.10006632751027973,2.234925496588454,2.6266610906001056,6.640972822744785e-129,***
prov_1800,2.4794645231075005,0.12467520121896677,2.260291467202033,2.730516778729985,5.232714503809234e-88,***
pur_1730,2.951450473351013,0.10263593783896136,2.7609959809060145,3.1593257200894436,7.511569083100827e-182,***
pur_1740,2.882040280710159,0.07611404333289486,2.747386013394017,3.044858710660238,0,***
pur_1750,2.812630088069305,0.05894355160134392,2.7109318480130544,2.943523252214454,0,***
pur_1760,2.7432198954284512,0.059809027619404015,2.6335600787905094,2.8834514550637365,0,***
pur_1770,2.6738097027875956,0.07811325188901574,2.5228417254911513,2.8385009030845336,8.681582027602003e-257,***
pur_1780,2.6043995101467416,0.105109577504026,2.4064658871404996,2.8157973666226743,1.550067334794731e-135,***
pur_1790,2.5349893175058877,0.13570611361310417,2.28440803366136,2.807567095370178,7.202794325367578e-78,***
pur_1800,2.465579124865034,0.1679465929614842,2.1535446309601465,2.7982239170601697,8.565917175518872e-49,***
qual_1730,2.5161200861722386,0.11778080571066868,2.3219651185108052,2.7782397916182595,2.9691098001044776e-101,***
qual_1740,2.5387150745773366,0.09105977544825117,2.3866471254853816,2.7495341062531904,4.709178880371378e-171,***
qual_1750,2.561310062982434,0.07026618211193104,2.4421265132207797,2.7212298602022984,6.505209817412236e-291,***
qual_1760,2.583905051387532,0.06171449688329055,2.478911359387264,2.7209531432093326,0,***
qual_1770,2.60650003979263,0.07004220895715511,2.487151335588076,2.7612993188007406,4.1626730712406975e-303,***
qual_1780,2.6290950281977277,0.09071401258189041,2.46944316200868,2.8192236855876645,1.1018159168931688e-184,***
qual_1790,2.6516900166028257,0.11737990566909845,2.436750867149149,2.9008522762365896,5.353690145017104e-113,***
qual_1800,2.6742850050079237,0.1468092012243613,2.4042193077560636,2.9777062559626697,3.849010856909499e-74,***
sai_1730,2.874197992416157,0.110683561258262,2.687993953519017,3.111404819169639,1.1475592682151424e-148,***
sai_1740,2.686855165720708,0.0850773178774694,2.5517938739358415,2.8762396870780327,6.662259464894114e-219,***
sai_1750,2.4995123390252587,0.06641449863336615,2.39589860532719,2.6624064764948865,0,***
sai_1760,2.3121695123298096,0.061392650759710295,2.222902685279563,2.4644539608025275,0,***
sai_1770,2.1248266856343534,0.07288803628148495,2.0169288971313923,2.302198074332885,7.897243340348369e-187,***
sai_1780,1.9374838589389043,0.09508790893548597,1.7902769978403423,2.15875827318041,2.7469109648329605e-92,***
sai_1790,1.7501410322434552,0.12229550828039615,1.550768918098151,2.026416467605486,1.8746752655043128e-46,***
sai_1800,1.562798205548006,0.1518423807521555,1.3120214080405777,1.9004587239667845,7.63786303139757e-25,***
scompagn_1730,3.9013611984569536,0.19832661169195887,3.510349874214834,4.2873561637400766,3.7920042186994915e-86,***
scompagn_1740,3.5503709457767627,0.15340762281952072,3.2559833239205567,3.852745781821059,1.6949582676621113e-118,***
scompagn_1750,3.1993806930965647,0.11698121844649981,2.991616856370573,3.447451312006322,1.094052513727907e-164,***
scompagn_1760,2.8483904404163667,0.09892201522152382,2.6893195342680856,3.0641111068743325,2.5278884040083007e-182,***
scompagn_1770,2.4974001877361687,0.1087969559220992,2.3204483923651855,2.7257266549231733,1.322886125139784e-116,***
scompagn_1780,2.1464099350559778,0.14084829795390258,1.898761799545096,2.4422367643850658,1.9434900700645668e-52,***
scompagn_1790,1.7954196823757798,0.18382045955571882,1.4694932905339895,2.1732948756445825,1.5562456606176142e-22,***
scompagn_1800,1.4444294296955817,0.23171519708946223,1.028448504415301,1.9223893290659024,4.557158263475039e-10,***
sent_1730,2.4964223983987424,0.08331444060814595,2.35101991186283,2.6797970169620142,2.903326528978752e-197,***
sent_1740,2.4478012639383575,0.06427413740408129,2.3372395234120114,2.592516761186936,0,***
sent_1750,2.3991801294779744,0.04925104035046812,2.3164869832520667,2.510476549473764,0,***
sent_1760,2.3505589950175896,0.042717639489354295,2.281528948833216,2.44701167420519,0,***
sent_1770,2.3019378605572065,0.048255154987376515,2.215185426166158,2.4042305857210424,0,***
sent_1780,2.2533167260968217,0.06274515721187807,2.135816660951055,2.378535323365421,1.9704209806397758e-282,***
sent_1790,2.204695591636437,0.08154741587325219,2.04943829431978,2.3635942831521914,5.6180341050655786e-161,***
sent_1800,2.1560744571760537,0.1023114794587649,1.9560245255161874,2.357261242644903,1.3886127752664659e-98,***
sol_1730,2.109821101763102,0.0985004112495611,1.9298488510881169,2.3239303847771353,8.80897797343043e-102,***
sol_1740,2.0994581466860804,0.07705992758258808,1.9661635249573526,2.272655833669379,1.9316337273627097e-163,***
sol_1750,2.0890951916090588,0.06173677302248722,1.9828977529511764,2.2237853232176836,5.31274271840109e-251,***
sol_1760,2.078732236532037,0.05763610959218032,1.9822152202698249,2.2086932660240115,7.605994671628888e-285,***
sol_1770,2.0683692814550154,0.06685587779775887,1.9599701636294262,2.2162945784206545,3.715097997899628e-210,***
sol_1780,2.058006326377994,0.08517506057990944,1.9165655996318127,2.2438035992471925,5.574631567744906e-129,***
sol_1790,2.0476433713009725,0.10806094935252489,1.8603883087494382,2.277730043536829,4.503361773868452e-80,***
sol_1800,2.037280416223951,0.13317973527020535,1.7896858904721613,2.309688807634476,7.978635772996475e-53,***
sospir_1730,2.652790945747949,0.10808322187563178,2.4480326223205697,2.8777419832232014,5.0166786685094725e-133,***
sospir_1740,2.522723648787583,0.08320836798273386,2.3706487326461847,2.695277619187543,6.609478190276532e-202,***
sospir_1750,2.392656351827217,0.0632060305071729,2.272004122546431,2.5205326391851512,0,***
sospir_1760,2.262589054866851,0.05381535302669634,2.161120946746929,2.364691174889772,0,***
sospir_1770,2.132521757906485,0.06022376847302772,2.0139687543406963,2.243239232901168,1.1993651498279174e-274,***
sospir_1780,2.002454460946119,0.07866023452538383,1.8415863087263145,2.1483296900599114,5.904072285000425e-143,***
sospir_1790,1.8723871639857528,0.10284786259750164,1.653966403884382,2.0697809030123047,4.675687046435764e-74,***
sospir_1800,1.7423198670253903,0.12960576115648323,1.4626723779092343,1.9863151500053706,3.373889736267394e-41,***
spos_1730,2.9016425896922406,0.10648535495405358,2.6866801151130844,3.108274532438,1.6977207433861483e-163,***
spos_1740,2.748476460276663,0.08005994917198267,2.585074137052937,2.9064190541905512,2.7786005277403767e-258,***
spos_1750,2.5953103308610856,0.059524650060942874,2.473364803579658,2.707902929584982,0,***
spos_1760,2.442144201445508,0.052344019047667154,2.335009186874098,2.5432320251634124,0,***
spos_1770,2.2889780720299306,0.06324343884526637,2.1583001601660916,2.40441504174927,7.807855826161138e-287,***
spos_1780,2.1358119426143567,0.08557273307318725,1.9626111230342833,2.305035981473967,1.7041725467569177e-137,***
spos_1790,1.9826458131987792,0.11273320981850254,1.7567727210660622,2.2054018886908016,3.095210173367401e-69,***
spos_1800,1.8294796837832017,0.14197881675826732,1.5485350443019807,2.1097565120254234,5.426459983378425e-38,***
sì_1730,2.588145032657116,0.07721233663873181,2.447738178991695,2.752094656853144,2.477720323072929e-246,***
sì_1740,2.548076398091842,0.05711368319561295,2.450156875022948,2.6741967313165356,0,***
sì_1750,2.5080077635265674,0.04143110848552852,2.441736079121925,2.6045566564355216,0,***
sì_1760,2.4679391289612926,0.0364065482533737,2.415206132536836,2.5569376995954465,0,***
sì_1770,2.4278704943960188,0.04570200022237128,2.3565096266278167,2.5357754146365084,0,***
sì_1780,2.387801859830744,0.06329490466175632,2.278884443491428,2.527704779277342,0,***
sì_1790,2.3477332252654692,0.08413176065654883,2.202644126150067,2.5279818036814214,2.2923044102275274e-171,***
sì_1800,2.3076645907001954,0.10632213978948889,2.1165565425063257,2.5338722514102465,1.861988611515575e-104,***
terror_1730,3.2142411255216174,0.13340608276747967,2.937417894898199,3.4664021336294697,2.9129070436198236e-128,***
terror_1740,3.0971247774685757,0.10448540714232817,2.8937047451849716,3.3036809091081083,4.3393070360772856e-193,***
terror_1750,2.980008429415534,0.08160823012194611,2.83138696435664,3.1499736870536608,6.174325102373047e-292,***
terror_1760,2.862892081362496,0.07088929166791612,2.7355139897862397,3.0196155710758883,0,***
terror_1770,2.745775733309454,0.0775458938585739,2.615268573967484,2.923112515734317,1.268098406551318e-274,***
terror_1780,2.6286593852564124,0.09810262568899736,2.4671494905033287,2.845135547068087,3.6956857093156305e-158,***
terror_1790,2.5115430372033707,0.12592684468146492,2.306491546497482,2.794978204406586,1.6744514207366877e-88,***
terror_1800,2.394426689150329,0.1572059184235378,2.139532019502033,2.750735290555115,2.1969795021276615e-52,***
tradit_1730,2.7817737924464048,0.11146841007546864,2.5660010959535544,3.014954067416175,1.8511865379516057e-137,***
tradit_1740,2.6250239979653465,0.08367848600600422,2.4670924011166755,2.801776252996336,5.1348752921361834e-216,***
tradit_1750,2.4682742034842846,0.06486395599049637,2.3489295645796764,2.601056637313138,0,***
tradit_1760,2.3115244090032228,0.06356837062716653,2.1918526862529806,2.4432622581347587,1.6489244772926984e-289,***
tradit_1770,2.154774614522161,0.08064058464956937,2.0015055516179774,2.3148684293593855,2.7040508823572982e-157,***
tradit_1780,1.998024820041099,0.10767186834095378,1.7964297768924204,2.2219274755751823,7.211468255017783e-77,***
tradit_1790,1.8412750255600407,0.13896733343636844,1.5838086889740788,2.128739503010862,4.530301380156171e-40,***
tradit_1800,1.684525231078979,0.17221779665230214,1.3697713777745124,2.0393680544010766,1.3537155700189955e-22,***
trem_1730,2.998007322508766,0.11128020097048544,2.7934732545503675,3.230244774150272,7.259129061906341e-160,***
trem_1740,2.894550194560903,0.08687615554296559,2.742584939512775,3.077529635646186,2.110275637672178e-243,***
trem_1750,2.7910930666130405,0.06724731319736384,2.668176324536927,2.9437099153707544,0,***
trem_1760,2.6876359386651814,0.057510758289628094,2.5948855621916858,2.82172993648642,0,***
trem_1770,2.5841788107173187,0.06247659531597884,2.476323810016998,2.7285509235542045,0,***
trem_1780,2.480721682769456,0.07943370860000196,2.3384667265247985,2.654325813257268,4.161294651474625e-214,***
trem_1790,2.377264554821597,0.10259948644154293,2.1973909097710687,2.6020542078426216,9.06913624096386e-119,***
trem_1800,2.2738074268737343,0.1286629186309387,2.0414122500406315,2.5543696389541415,6.81889536081919e-70,***
trov_1730,2.5998948880231803,0.12460908931970491,2.352590062033564,2.8303615300068032,1.127820272847169e-96,***
trov_1740,2.5691502531678347,0.09110394331130807,2.394784586023216,2.746461305862016,5.81313345383687e-175,***
trov_1750,2.53840561831249,0.06955896579446065,2.412340463588029,2.677810294550756,1.4393328868117558e-291,***
trov_1760,2.5076609834571446,0.07171463482205671,2.377210280352597,2.6619207156147113,7.090520094590482e-268,***
trov_1770,2.4769163486018,0.09598721718368565,2.3118925620371265,2.6893893281507864,7.863550358082159e-147,***
trov_1780,2.4461717137464545,0.1305761110135242,2.2292297735097995,2.7365661026588217,2.630618791868283e-78,***
trov_1790,2.41542707889111,0.16927112441850625,2.1360099283622627,2.7968913788261145,3.386339319144567e-46,***
trov_1800,2.3846824440357643,0.2098125931543094,2.031864765432877,2.8452980912016126,6.1913478134350116e-30,***
ved_1730,2.9451155825311286,0.08619621604889115,2.777212072979159,3.1305278122772413,7.332431755842767e-256,***
ved_1740,2.8645834592514507,0.06578316113229185,2.749015486043713,3.008675606691738,0,***
ved_1750,2.784051335971773,0.05198325041142919,2.695510627531645,2.9024623055857774,0,***
ved_1760,2.7035192126920933,0.05053998185088676,2.617514370471559,2.82350044004592,0,***
ved_1770,2.6229870894124154,0.06231788358897383,2.522646526863685,2.7685110318624764,0,***
ved_1780,2.5424549661327376,0.08179208318596715,2.4066545609860213,2.7231530595908118,3.9182223009321037e-212,***
ved_1790,2.4619228428530597,0.10475480197185116,2.288859237814427,2.689108711474303,3.912629252928643e-122,***
ved_1800,2.38139071957338,0.1293614687911114,2.164622945245837,2.660601184805244,1.116486060282952e-75,***
virtù_1730,2.5970229101347666,0.11585315268196929,2.352740627692953,2.792838644990307,2.7169286322671005e-111,***
virtù_1740,2.504896562071597,0.08700355257923971,2.315819430462486,2.6531408807765247,2.801393588058519e-182,***
virtù_1750,2.4127702140084253,0.0696203949137074,2.2558356918247617,2.5267860907676893,3.617289051430832e-263,***
virtù_1760,2.3206438659452537,0.07248514789905443,2.1667682233836234,2.4448611037683303,6.649092757976265e-225,***
virtù_1770,2.228517517882082,0.0937598527912144,2.027731042604118,2.401678981840982,7.098368299027321e-125,***
virtù_1780,2.1363911698189106,0.12432795090561008,1.8710844283263874,2.363224851248027,3.528692484860437e-66,***
virtù_1790,2.044264821755739,0.15891407995775755,1.7120966160979,2.343282670827115,7.179917543665837e-38,***
virtù_1800,1.9521384736925675,0.19539612660625724,1.5455229096356087,2.3241728444069736,1.6744389889662473e-23,***
