Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
cigl_1780,2.0276711288519915,0.08938134115167154,1.876786553821032,2.223454902041649,6.212539802425168e-114,***
cigl_1790,2.034553627448015,0.1139404730960858,1.8402957995212326,2.268441430619678,2.5826477101229625e-71,***
cigl_1800,2.0414361260440383,0.14150151909693365,1.7899738336142719,2.328747874537811,3.502014273025908e-47,***
cor_1730,2.64186809287564,0.05305166679873301,2.5428833115680107,2.752496165726965,0,***
cor_1740,2.6435728450838902,0.04194549353696229,2.5696300215682784,2.7339686664211973,0,***
cor_1750,2.64527759729214,0.0334930511239167,2.5887522285837634,2.7170385102941883,0,***
cor_1760,2.64698234950039,0.030025980195718033,2.600364151298918,2.71421107109801,0,***
cor_1770,2.6486871017086395,0.033147390054609184,2.595682333853447,2.7233453429462333,0,***
cor_1780,2.6503918539168896,0.04139268553434961,2.5810248984958153,2.7426480826353163,0,***
cor_1790,2.652096606125139,0.052396319829288655,2.5676742129627104,2.769772497481082,0,***
cor_1800,2.6538013583333893,0.06476734682812826,2.547603262505165,2.8000447424543533,0,***
crudel_1730,2.5413965184916663,0.07461253879867098,2.3892352616658887,2.685311020859512,2.765836623873511e-254,***
crudel_1740,2.5379824242611173,0.05815066318967957,2.4179926688938203,2.649900799729742,0,***
crudel_1750,2.5345683300305684,0.04598180233780536,2.437603198757368,2.613884796771567,0,***
crudel_1760,2.5311542358000194,0.04201797825316599,2.4384054523517413,2.601980380787908,0,***
crudel_1770,2.5277401415694705,0.04832238280705056,2.420657220708238,2.6173396472387425,0,***
crudel_1780,2.5243260473389215,0.061830030707058684,2.3925327909973237,2.638605913902861,0,***
crudel_1790,2.5209119531083726,0.07892534794182147,2.360708299594213,2.665822453231893,7.32953270436178e-224,***
crudel_1800,2.5174978588778236,0.09774367617220267,2.315530281370975,2.6984230363293986,2.752742834590781e-146,***
debell_1730,2.968559765839071,0.16892354461363554,2.6642006746310996,3.322871320542887,3.938966522841232e-69,***
debell_1740,2.9056322729596804,0.1374878917226251,2.657044042301868,3.208146958677626,3.895099599492771e-99,***
debell_1750,2.8427047800802896,0.11236156661058705,2.640630440716228,3.082302934672209,3.2252504934167524e-141,***
debell_1760,2.779777287200899,0.09849755208833481,2.60416903029891,2.99072523016888,3.1598427656494705e-175,***
debell_1770,2.716849794321508,0.10066210170147852,2.5426832160141846,2.9279908797708645,1.9472100407193047e-160,***
debell_1780,2.653922301442117,0.11797624551526939,2.446148667276386,2.9014651697535556,4.604586242853031e-112,***
debell_1790,2.5909948085627263,0.14511504101282952,2.328217085451443,2.8954739695221607,2.654002091502745e-71,***
debell_1800,2.5280673156833355,0.17763108001075426,2.194762484319328,2.892563375029311,5.7897345389351536e-46,***
degn_1730,2.604790468705854,0.12479482245150678,2.370605824737175,2.8460545248251856,9.505335735300396e-97,***
degn_1740,2.5443654472988033,0.09628559990822501,2.3630843442473175,2.7349805538554475,7.037034025830735e-154,***
degn_1750,2.4839404258917543,0.0762832068672498,2.3416100240749453,2.637319068536412,1.4121348946705091e-232,***
degn_1760,2.4235154044847036,0.0722383583112022,2.2966568365353726,2.5684437282018218,9.350646640497821e-247,***
degn_1770,2.363090383077653,0.08642149636707766,2.2006837132481576,2.5425594114529706,1.2804220121285985e-164,***
degn_1780,2.302665361670602,0.11211606271374841,2.104665737982484,2.532396964177126,9.807417852401392e-94,***
degn_1790,2.242240340263553,0.14325637809124833,1.985623586771751,2.5305818158207023,3.222406158780129e-55,***
degn_1800,2.1818153188565024,0.17699098867030882,1.8525907765321508,2.523363681209216,6.46001441374613e-35,***
digl_1730,3.014975292232556,0.1441463812585964,2.754431428463461,3.3087934067104263,3.823834948300299e-97,***
digl_1740,2.881878662280222,0.11139426759984516,2.683473128154134,3.110928704283811,1.4131933693525013e-147,***
digl_1750,2.748782032327888,0.08835761619988566,2.587348677161723,2.9514088784155033,1.7787103450768248e-212,***
digl_1760,2.615685402375558,0.0835065008799305,2.448914962189288,2.794140584242135,2.2597093491945865e-215,***
digl_1770,2.482588772423224,0.09953634964251246,2.297716342529283,2.687212637461989,2.638712941604782e-137,***
digl_1780,2.34949214247089,0.12887791111500166,2.087510877426924,2.6140278727419513,2.963038583341016e-74,***
digl_1790,2.2163955125185595,0.1645582842303576,1.8981886271824326,2.5501702137786135,2.38853735848683e-41,***
digl_1800,2.0832988825662255,0.2032663860715175,1.6861610633941133,2.4854248493584934,1.1944225919464448e-24,***
disper_1730,2.082894290562609,0.14261601604458324,1.8084431422669498,2.3940309834217564,2.6132144802300327e-48,***
disper_1740,2.093432857593113,0.10998377625223497,1.887777553979744,2.331071031418648,8.915281087912422e-81,***
disper_1750,2.1039714246236176,0.08567825023599264,1.9424717832521974,2.2964541477155187,3.671807189939078e-133,***
disper_1760,2.1145099916541215,0.07792510896256655,1.9798343652006918,2.278265284260315,3.790368274710166e-162,***
disper_1770,2.1250485586846253,0.09105553892367663,1.9650984761404013,2.3174988942620853,1.8272779406912565e-120,***
disper_1780,2.13558712571513,0.11830945967699001,1.9328555313746685,2.386582831584989,7.767622551229601e-73,***
disper_1790,2.146125692745634,0.15228385944665396,1.8870254182619173,2.46665376639826,4.1978008240942464e-45,***
disper_1800,2.1566642597761376,0.18939600831433073,1.8341668920198908,2.550164774259218,4.850656072730358e-30,***
ditel_1730,2.7406213027661313,0.18837755985473215,2.3835291894254316,3.1048913787448926,5.96497086670223e-48,***
ditel_1740,2.7109382358352185,0.1320596446471529,2.4538110689688932,2.955038666882568,1.2071956438325935e-93,***
ditel_1750,2.6812551689043067,0.10078073651811398,2.4817086295533795,2.8811045234541783,5.967211004154324e-156,***
ditel_1760,2.651572101973394,0.11677810746551245,2.4306308434312336,2.8689556717425018,3.902028300168842e-114,***
ditel_1770,2.6218890350424813,0.16697562197701826,2.3031403280963496,2.938449185188415,1.4602568512589823e-55,***
ditel_1780,2.5922059681115686,0.2299738087419729,2.1309241013490676,3.037044759347876,1.8094914779268337e-29,***
ditel_1790,2.562522901180656,0.29775562043605314,1.966732984347432,3.1351856857632443,7.557005589245733e-18,***
ditel_1800,2.532839834249743,0.3676849585127471,1.8019044800096191,3.2460541199093256,5.6338489209238975e-12,***
donar_1730,2.614882569114334,0.11770717078999274,2.4112453953493103,2.8705341597519194,2.451565648018372e-109,***
donar_1740,2.6246887168070963,0.09371304489820668,2.4636405734242914,2.828731542408668,1.308531345549236e-172,***
donar_1750,2.634494864499858,0.07600718270692294,2.5042738182508493,2.8023711288769637,3.0363656608195263e-263,***
donar_1760,2.6443010121926203,0.06956902451691636,2.5301458156004544,2.8014587977589747,0,***
donar_1770,2.654107159885382,0.07726840772054605,2.5182739140869588,2.82774201281134,1.4482231228331225e-258,***
donar_1780,2.663913307578144,0.09575366729970844,2.489884730928269,2.8678307496884177,2.4521541474976666e-170,***
donar_1790,2.673719455270906,0.12014542472045883,2.449966020907037,2.9158403610358317,1.0310790596600936e-109,***
donar_1800,2.683525602963668,0.14754281301173947,2.4078193009668585,2.972790363703886,6.4107676650496935e-74,***
